# wm-rule-gate TUNING-CONST 기준선 -- 이미 진 빚. 여기 없는 새 위반만 막는다.
# 갱신: powershell -File .github/scripts/wm-rule-gate.ps1 -WriteBaseline
Domain/Application/Boot/DungeonBootScenario.cs	ENTER_TIMEOUT_SEC
Domain/Application/Boot/DungeonBootScenario.cs	EXIT_TIMEOUT_SEC
Domain/TowerDefense/InputStrategyTowerDefense.cs	CLICK_COOLDOWN
Domain/Building/BuildManager.cs	BUILD_REACH_DISTANCE
Domain/Building/BuildManager.cs	CLICK_COOLDOWN
Core/Utility/TransparentObject.cs	LERP_SPEED
Core/Utility/TransparentObject.cs	THRESHOLD_ALPHA
Core/Utility/TransparentObject.cs	THRESHOLD_MAX_TIMER
Domain/Dev/DevWindow/Commands/SpawnMonsterCommand.cs	SPAWN_RADIUS
Domain/Dev/DevWindow/Views/DevItemSlot.cs	RIGHT_CLICK_AMOUNT
Domain/Item/UI/Toolkit/HoldingManager.cs	DOUBLE_CLICK_THRESHOLD
Domain/Item/UI/Toolkit/UIHoldingSlot.cs	FUNC_A_TIME
Domain/Item/UI/UItemEquipPopup.cs	ANIM_TIME
Domain/Item/UI/UItemEquipPopup.cs	LIFE_TIME
Domain/Item/UI/UItemEquipPopup.cs	WAIT_TIME
Domain/Item/UI/UItemEquipPopup.cs	WHITE_TIME
Domain/Narrative/DialogueRunner.cs	DEFAULT_LINE_DURATION
Domain/Terrain/Nodes/FractalPerlinNode.cs	COORD_OFFSET
Domain/Terrain/Nodes/RidgedPerlinNode.cs	COORD_OFFSET
Domain/Terrain/TerrainGenerator.cs	COORD_OFFSET
Domain/TowerDefense/TowerDefenseHudView.Selection.cs	TOOLTIP_MIN_HEIGHT
Domain/TowerDefense/TowerDefenseMatch.Spawn.cs	FRONT_PULL_DISTANCE
Domain/TowerDefense/TowerDefenseMatch.cs	MIN_VERIFY_LOSS_DISTANCE
Domain/TowerDefense/TowerDefenseMatch.Spawn.cs	STUCK_CROWD_RADIUS
Domain/UI/FloatingText/FloatingTextView.cs	LIFETIME_SECONDS
Domain/UI/Mobile/MobileControlsView.cs	PANEL_REFERENCE_HEIGHT
Domain/UI/SpeechBubble/SpeechBubbleItem.cs	WORLD_OFFSET_Y
Domain/UI/SpeechBubble/SpeechBubbleView.cs	DEFAULT_DURATION
DomainSDK/TowerDefense/TowerDefenseMapParameters.cs	MAX_ANGLE_JITTER
Editor/Arena/ArenaTestLauncher.cs	ARENA_OFFSET_Z
Editor/Arena/ArenaTestLauncher.cs	AUTOVERIFY_READY_TIMEOUT_FRAMES
Editor/Diagnostics/WMBuildInfoBuildStep.cs	GIT_TIMEOUT_MS
Editor/Infra/CompileLogReporter/CompileLogReporter.cs	RequestTimeoutSeconds
Editor/Infra/MCPRouting/McpAutoBinder.cs	POLL_INTERVAL_SECONDS
Editor/Prototype/PrototypeChapter1Bootstrap.cs	FADE_DURATION_MS
Editor/Prototype/PrototypeChapter2Bootstrap.cs	FADE_DURATION_MS
Editor/Rendering/CustomBlurOutputBootstrapMenu.cs	RT_HEIGHT
Editor/Sandbox/Demos/GreenhouseObserveSandboxDemo.cs	TICK_INTERVAL
Editor/Sandbox/Demos/GreenhouseSandboxDemo.cs	TICK_INTERVAL
Editor/Sandbox/SandboxStage.cs	GROUND_SCALE
Editor/Sandbox/SandboxStage.cs	MIN_TICK_INTERVAL
Editor/TowerDefense/TowerDefensePlayVerify.cs	GATE_LOG_INTERVAL
Editor/TowerDefense/TowerDefensePlayVerify.cs	HARD_TIMEOUT
Editor/TowerDefense/TowerDefensePlayVerify.cs	NOISE_RAMP_AMOUNT
Editor/TowerDefense/TowerDefensePlayVerify.cs	PERF_LOG_INTERVAL
Editor/TowerDefense/TowerDefensePlayVerify.cs	SAMPLE_INTERVAL
Editor/Verify/WMBuilderPlayVerify.cs	RAY_DISTANCE
Editor/Verify/WMGreenhousePlayVerify.cs	HARD_TIMEOUT
Editor/Verify/WMHuntPlayVerify.cs	LETHAL_DAMAGE
Network/WorldDollBinder.cs	MOVE_SPEED_THRESHOLD
Network/WorldDollBinder.cs	NAME_HEIGHT
Network/WorldDollBinder.cs	SEND_INTERVAL
Network/WorldGatherableBinder.cs	BODY_HEIGHT
Tests/EditMode/Arena/ArenaFullMatchSimTests.cs	SKILL_DAMAGE
Tests/EditMode/Arena/ArenaFullMatchSimTests.cs	STEP_DISTANCE
Tests/EditMode/Movement/ExternalImpulseContributorTest.cs	DELTA_TIME
Tests/EditMode/Movement/GravityContributorTest.cs	DELTA_TIME
Tests/EditMode/Movement/JumpContributorTest.cs	COYOTE_TIME
Tests/EditMode/Movement/JumpContributorTest.cs	DELTA_TIME
Tests/EditMode/Movement/JumpContributorTest.cs	FALL_GRAVITY_MULTIPLIER
Tests/EditMode/Movement/JumpContributorTest.cs	IMPACT_MAX_FALL_SPEED
Tests/EditMode/Movement/JumpContributorTest.cs	IMPACT_MIN_FALL_SPEED
Tests/EditMode/Movement/JumpContributorTest.cs	JUMP_BUFFER_TIME
Tests/EditMode/Movement/JumpContributorTest.cs	JUMP_FORCE
Tests/EditMode/Movement/JumpContributorTest.cs	LOW_JUMP_GRAVITY_MULTIPLIER
Tests/EditMode/Movement/MotorCeilingAndGapTest.cs	WALK_SPEED
Tests/EditMode/Movement/MotorCliffEdgeTest.cs	WALK_SPEED
Tests/EditMode/Movement/MotorSlopeTest.cs	DROP_HEIGHT
Tests/EditMode/Movement/MotorSlopeTest.cs	WALK_SPEED
Tests/EditMode/Movement/MotorStepOffsetTest.cs	WALK_SPEED
Tests/EditMode/Movement/MotorTestHarness.cs	WORKSPACE_RADIUS
Tests/EditMode/Movement/MotorTunnelingTest.cs	ABSURD_SPEED
Tests/EditMode/Movement/MotorWallAndCreaseTest.cs	WALK_SPEED
Tests/EditMode/Movement/MotorWallAndCreaseTest.cs	WALL_HEIGHT
Tests/EditMode/TowerDefense/TowerDefenseTooltipPlacementTests.cs	OFFSET
Tests/EditMode/VoxelGenPerfHarness.cs	GRID_RADIUS
